StartDate,Code,MidasTripActionID,Nutrients > Ammonium_NH4,Nutrients > Nitrate_Nitrite,Nutrients > Nitrate_NO3,Nutrients > Nitrite_NO2,Nutrients > Phosphate_PO4,Nutrients > Silicate_SiO4,Pigments > 19But_Fucoxanthin,Pigments > 19Hex_Fucoxanthin,Pigments > Alloxanthin,Pigments > Antheraxanthin,Pigments > Anthoxanthin,Pigments > Beta_Carotene,Pigments > Chlorophyll_a,Pigments > Chlorophyll_b,Pigments > Chlorophyll_c2,Pigments > Chlorophyll_c2c1,Pigments > Chlorophyll_c3,Pigments > Chlorophyllide_a,Pigments > Diadinoxanthin,Pigments > Diatoxanthin,Pigments > Echinenone,Pigments > Fucoxanthin,Pigments > Lutein,Pigments > Neoxanthin,Pigments > Peridinin,Pigments > Pheophorbide_a,Pigments > Pheophytin_a,Pigments > Pheophytin_b,Pigments > Prasinoxanthin,Pigments > Violaxanthin,Pigments > Zeaxanthin,SPM > SPM,TotalObservations
19-Dec-05,130,10987,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
19-Dec-05,230,10989,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
19-Dec-05,120,10993,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
19-Dec-05,215,10997,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
19-Dec-05,ZG02,11001,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
19-Dec-05,330,11005,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
19-Dec-05,780,11009,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
19-Dec-05,710,11013,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
19-Dec-05,700,11017,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jan-06,120,11170,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,17
27-Jan-06,120,11171,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
27-Jan-06,120,11174,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jan-06,120,11177,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jan-06,120,11181,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jan-06,120,11185,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jan-06,120,11189,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jan-06,120,11193,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jan-06,120,11196,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jan-06,120,11200,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jan-06,120,11204,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jan-06,120,11208,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jan-06,120,11212,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jan-06,120,11215,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jan-06,120,11218,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
3-Feb-06,130,11221,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
3-Feb-06,230,11225,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
3-Feb-06,700,11229,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
3-Feb-06,B07,11233,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
3-Feb-06,710,11237,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
3-Feb-06,780,11241,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
3-Feb-06,330,11245,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
3-Feb-06,ZG02,11250,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
3-Feb-06,215,11254,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
3-Feb-06,120,11261,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
15-Feb-06,215,11263,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
15-Feb-06,215,11265,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
15-Feb-06,ZG02,11269,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
15-Feb-06,330,11273,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
15-Feb-06,230,11277,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
15-Feb-06,130,11281,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Mar-06,130,11367,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Mar-06,230,11371,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Mar-06,120,11375,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Mar-06,215,11380,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
27-Mar-06,ZG02,11385,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Mar-06,330,11389,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Mar-06,780,11394,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Mar-06,710,11398,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Mar-06,B07,11402,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Mar-06,700,11406,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
25-Apr-06,120,11468,1,1,,1,1,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,17
25-Apr-06,215,11470,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
25-Apr-06,ZG02,11475,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
25-Apr-06,330,11479,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
25-Apr-06,780,11484,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
25-Apr-06,710,11488,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
25-Apr-06,B07,11492,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
25-Apr-06,700,11496,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
25-Apr-06,230,11501,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
25-Apr-06,130,11505,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
1-Jun-06,Faulbaums,11580,,1,,,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,16
1-Jun-06,Faulbaums,11584,,1,,,1,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,15
1-Jun-06,Faulbaums,11588,,1,,,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,16
1-Jun-06,Faulbaums,11592,,1,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,14
1-Jun-06,Faulbaums,11596,,1,,,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,16
1-Jun-06,Faulbaums,11600,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
1-Jun-06,Faulbaums,11604,,,,1,1,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,15
1-Jun-06,Faulbaums,11608,,1,,,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,16
1-Jun-06,Faulbaums,11612,,1,,,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,15
1-Jun-06,Faulbaums,11617,,1,,,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,15
1-Jun-06,Faulbaums,11620,1,1,,1,1,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,17
1-Jun-06,Faulbaums,11624,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
1-Jun-06,Faulbaums,11628,,1,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,14
1-Jun-06,Faulbaums,11633,1,,,,1,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,15
2-Jun-06,130,11637,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
2-Jun-06,230,11640,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
2-Jun-06,700,11644,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
2-Jun-06,B07,11648,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
2-Jun-06,710,11652,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
2-Jun-06,780,11656,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
2-Jun-06,330,11660,,1,,,1,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,15
2-Jun-06,ZG02,11664,,1,,,1,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,15
2-Jun-06,215,11668,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
2-Jun-06,120,11672,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jun-06,130,11719,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jun-06,230,11722,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jun-06,700,11725,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jun-06,B07,11728,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jun-06,710,11731,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
27-Jun-06,780,11734,1,1,,1,1,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,16
27-Jun-06,330,11737,1,1,,,,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,16
27-Jun-06,ZG02,11740,,1,,,,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,15
27-Jun-06,215,11743,1,1,,,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,17
27-Jun-06,120,11746,1,1,,1,1,1,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,18
25-Jul-06,130,19941,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
25-Jul-06,230,19942,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
25-Jul-06,700,11774,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
25-Jul-06,B07,11777,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
25-Jul-06,710,11780,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
25-Jul-06,780,11783,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
25-Jul-06,330,11786,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
25-Jul-06,ZG02,11789,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
25-Jul-06,215,11792,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
25-Jul-06,120,11795,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
31-Aug-06,130,14831,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
31-Aug-06,230,14832,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
31-Aug-06,700,14833,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
31-Aug-06,B07,14834,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
31-Aug-06,710,14835,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
31-Aug-06,780,14836,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
31-Aug-06,330,14837,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
31-Aug-06,ZG02,14838,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
31-Aug-06,215,14839,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
31-Aug-06,120,14840,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
19-Dec-06,120,12747,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
19-Dec-06,215,12750,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
19-Dec-06,330,12753,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
19-Dec-06,780,12757,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
19-Dec-06,710,12773,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
19-Dec-06,700,12796,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
19-Dec-06,130,12799,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
19-Dec-06,230,12803,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
22-Jan-07,120,12888,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
22-Jan-07,215,12891,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
22-Jan-07,ZG02,12894,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
22-Jan-07,330,12897,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
22-Jan-07,780,12900,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
22-Jan-07,700,12903,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
22-Jan-07,130,12906,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jan-07,130,12933,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jan-07,130,12936,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jan-07,130,12944,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jan-07,130,12950,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jan-07,130,12956,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jan-07,130,12962,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jan-07,130,12968,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jan-07,130,12974,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jan-07,130,12980,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jan-07,130,12986,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jan-07,130,12992,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jan-07,130,12997,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jan-07,130,13002,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
19-Feb-07,120,13049,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
19-Feb-07,215,13052,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
19-Feb-07,ZG02,13055,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
19-Feb-07,330,13058,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
19-Feb-07,780,13062,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
19-Feb-07,710,13065,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
19-Feb-07,B07,13068,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
19-Feb-07,700,13071,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
19-Feb-07,230,13074,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
19-Feb-07,130,13077,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
26-Mar-07,230,13329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
26-Mar-07,130,13332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
26-Mar-07,700,13335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
26-Mar-07,710,13339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
26-Mar-07,780,13342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
26-Mar-07,330,13345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
26-Mar-07,ZG02,13349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
26-Mar-07,215,13352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
26-Mar-07,120,13356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
26-Mar-07,130,13360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
23-Apr-07,230,13510,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Apr-07,700,13515,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Apr-07,B07,13519,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Apr-07,710,13522,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Apr-07,780,13525,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Apr-07,330,13528,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Apr-07,ZG02,13532,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Apr-07,215,13535,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Apr-07,120,13539,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Apr-07,130,13543,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
5-Jun-07,700,14891,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
5-Jun-07,710,14892,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
5-Jun-07,780,14893,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
6-Jun-07,130,13648,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
6-Jun-07,230,13652,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
6-Jun-07,330,13656,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
3-Jul-07,120,13720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
3-Jul-07,215,13723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
3-Jul-07,ZG02,13726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
3-Jul-07,330,13729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
3-Jul-07,780,13732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
3-Jul-07,710,13735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
3-Jul-07,700,13738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
3-Jul-07,230,13741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
3-Jul-07,130,13744,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,2
16-Jul-07,330,13765,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
16-Jul-07,330,13768,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
16-Jul-07,330,13771,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
16-Jul-07,330,13774,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
16-Jul-07,330,13777,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
16-Jul-07,330,13780,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
16-Jul-07,330,13783,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
16-Jul-07,330,13786,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
16-Jul-07,330,13789,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
16-Jul-07,330,13792,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
16-Jul-07,330,13795,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
16-Jul-07,330,13798,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
16-Jul-07,330,13801,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
16-Jul-07,330,13804,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Jul-07,130,13807,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Jul-07,230,13810,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Jul-07,700,13813,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Jul-07,710,13816,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jul-07,780,13819,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Jul-07,330,13822,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Jul-07,ZG02,13825,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
23-Jul-07,215,13828,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
23-Jul-07,120,13831,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,1,13
25-Sep-07,130,13879,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
25-Sep-07,230,13882,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
25-Sep-07,700,13885,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
25-Sep-07,710,13888,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
25-Sep-07,780,13891,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
25-Sep-07,330,13894,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
25-Sep-07,ZG02,13897,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
25-Sep-07,215,13900,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
25-Sep-07,120,13903,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Oct-07,120,13924,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Oct-07,215,13927,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
